1.2713,115.88,1.6977,550.03,382.5,303.38,229.33,748.41,2888.69,19361.35,2511.88,368,23.99
1.1941,121.9,1.6986,547.78,386.85,308.2,229.09,789.56,3035.15,18330.01,2728.33,343,23.23
1.1559,120.8,1.7826,550.55,393.51,309.08,236.8,804.97,3259.64,18557,2851.56,359.5,19.2
1.1628,123.8,1.6934,544.51,386.26,312.29,232.4,762.14,3429.05,18003.4,2946.25,348,18.62
1.1295,126.91,1.6632,551.96,390.41,310.81,235.18,820.28,3438.07,19151.12,3094.65,338,18.25
1.1497,116.1,1.6212,556.81,389.56,305.86,238.62,858.01,3547.84,20068.81,3195.56,344,19.34
1.123,114.38,1.6355,564.38,398.06,310.94,240.6,912.2,3785.77,20604.96,3548.37,333,18.57
1.0679,118.36,1.6126,583.13,400.21,316.99,240.24,951.19,4438.93,20331.43,3752.66,325,19.19
1.086,120.27,1.6149,576.31,396.68,320.72,239.06,929.05,3906.03,18229.42,3378.83,323.5,18.37
1.1075,121.11,1.6867,586.88,399.13,323.77,239.06,954.6,4167.85,17887.71,3626.07,326.5,19.84
1.1323,120.33,1.5899,598.7,396.22,331.63,238.92,924.1,3726.69,16458.94,3474.77,312,19.8
1.1088,127.59,1.5815,605.49,399.47,328.61,240.43,955.2,3949.14,16636.26,3634.65,294.5,19.08
1.0925,130.1,1.5885,613.82,405.85,329.63,246.32,978.2,4249.69,15258.74,3898.15,288,16.41
1.0726,127.17,1.5778,621.08,414.97,328.59,250.78,988,4440.38,16628.47,4078.41,300.5,15.83
1.0803,126.21,1.5819,619.83,419.05,331.8,253.87,1050.4,4709.83,16831.67,4426.14,294.5,13.74
1.0602,133.03,1.6124,622.12,418.47,332.81,251.76,1110.8,5102.35,16527.17,4716.64,299,13.92
1.0912,131.98,1.635,624.81,416.31,337.03,248.14,1118.4,5107.44,15641.26,4657.6,310,14.22
1.0959,138.68,1.6233,633.77,422.9,344.32,251.57,1090.3,5569.08,15670.78,4823.96,291.5,14.41
1.0817,139.15,1.6429,643.62,427.04,340.66,249.9,1143,5897.44,15830.27,4932.36,294.5,12.14
1.0985,144.45,1.6394,643.41,431.21,342.77,252.65,1122.9,5873.92,16378.97,5146.74,292,12.66
1.1074,141.7,1.6555,662.48,444.98,349.68,256.86,954.5,4833.89,14107.89,4216.71,274.5,12.08
1.1682,136.41,1.6194,680.86,451.3,364.11,258.36,1025,4474.51,13406.39,3692.44,292.5,14.82
1.1826,116.68,1.5963,675.36,450.65,362.66,262.46,1105.7,4671.12,13564.51,4143.33,292,12.4
1.1543,122.96,1.6163,681.74,456.42,356.14,264.9,1162,5022.7,14883.7,4462.95,294.5,10.27
1.169,112.6,1.6182,683.74,461.92,327.26,266.01,1245,5002.39,13842.17,4497.12,286.5,10.48
1.1359,115.99,1.6099,686.2,464.92,331.45,265.97,1282,5180.29,14499.25,4532.24,284,11.53
1.0986,119.57,1.5898,668.32,458.49,334.57,266.89,1236,4903.96,14367.54,4470.42,285.5,10.65
1.0848,118.78,1.5973,669.32,457.51,340.57,266.46,1294.5,4865.27,15836.59,4539.26,278.5,15
1.0575,119.55,1.6112,671.2,463.37,349.25,267.96,1335,5360.44,16701.53,4714.57,282.5,16.79
1.0425,121.54,1.5935,667.23,458.01,349.01,265.43,1296,5068.59,16111.65,4494.29,268.5,14.9
1.0362,121.15,1.6034,664.26,445.98,339.01,260.19,1382.5,5378.52,17529.74,4530.85,260,17.48
1.0692,115.26,1.5979,662.64,441.26,341.54,260.26,1331,5101.87,17861.86,4531.51,255.5,19.58
1.0569,109.66,1.6024,667.23,440.13,338.4,258.34,1320.1,5270.77,17436.56,4607.21,253.5,21.35
1.0645,105.86,1.5978,671.44,434.54,344.09,255.23,1294.2,5149.83,17605.46,4570.61,298,24.04
1.0485,104.13,1.6016,670.26,432.49,342.29,253.27,1375.5,5525.4,17942.08,4705.24,295.25,21.63
1.0062,102.07,1.6032,667.95,435.49,342.3,253.29,1390.5,5896.04,18558.23,4877.5,288.9,24.98
1.0042,102.3,1.6063,666.15,435.15,347.01,252.8,1484,6958.14,18934.34,5022.86,288.5,25.73
0.9759,107.33,1.6094,667.29,427.47,345.95,249.07,1400,6835.6,19539.7,4717.22,281.05,26.91
0.9644,109.88,1.6066,684.9,433.81,343.63,248.67,1373,7644.55,19959.52,4750.92,291,29.01
0.9576,102.47,1.5914,693.94,441.89,345.43,244.31,1517,7599.39,20337.32,5075.78,273.85,24.84
0.9189,108,1.5855,688.87,442.98,346.32,246.47,1461,7414.68,17973.7,5075.8,274.45,24.1
0.931,108.71,1.5709,688.64,446.06,349.28,245.98,1422.8,7109.67,16332.45,5269.66,270.25,28.5
0.9547,106.08,1.5575,704.22,447.44,347.43,249.49,1470,6898.21,17411.05,5293.34,286.4,32.14
0.927,109.67,1.5465,708.63,450.55,349.88,252,1438,7190.37,15727.49,5504.14,275.35,26.47
0.8881,106.67,1.5468,725.54,450.21,345.21,253.67,1517.68,7216.45,16861.26,5681.82,272.85,34.75
0.8841,107.86,1.5256,724.9,453.63,346.77,253.46,1455,6798.12,15747.26,5423.6,272.6,29.5
0.8486,109.12,1.5254,730.22,456.78,347.82,255.14,1409.4,7077.44,14539.6,5572.9,261.9,31.25
0.8693,110.93,1.5099,748.1,461.41,353.66,258.57,1322,6372.33,14648.51,5533.21,265.15,32.52
0.9389,114.33,1.5216,767.86,469.66,353.87,263.64,1330,6433.61,13785.69,5621.13,271.15,22.38
0.9312,116.36,1.5289,769.65,474.34,357.79,265.12,1372.5,6795.14,13843.55,5564.09,264.25,27.04
0.9204,117.31,1.54,784.43,479.03,362.28,264.79,1238,6208.24,12883.54,5320.82,263.95,25.45
0.8788,125.54,1.5247,787.64,485.33,364.61,269.23,1177,5829.95,12999.7,4952.28,257.1,24.36
0.886,123.62,1.533,769.76,473.71,363.32,265.34,1252.6,6264.51,13934.32,5064.11,261.6,27.37
0.8456,118.87,1.5204,770.24,471.13,366.31,266.67,1255.5,6123.26,13262.14,5183.45,263.7,29.03
0.8472,124.72,1.5221,772.72,480.48,368.08,270.03,1231.5,6058.38,12969.05,5006.54,268.35,26.32
0.8752,124.97,1.5123,792.64,482.77,364.47,271.35,1209,5861.19,11860.77,4735.11,263.95,24.79
0.9085,118.74,1.516,808.37,489.16,363.78,273.23,1138.5,5188.17,10713.51,4540.71,273.95,26.51
0.9099,119.22,1.4726,824.91,492.06,363.27,275.5,1043.5,4308.15,9774.68,4085.51,288.65,21.83
0.8993,122.54,1.4706,847.31,505.75,366.27,282.45,1057,4559.13,10366.34,4137.99,278.5,20.13
0.896,123.22,1.4705,823.72,500.62,365.32,277.8,1137,4989.91,10697.44,4260.27,272.7,18.43
0.8825,131.29,1.4813,805.77,492.15,368.06,272.22,1161.02,5160.1,10542.62,4382.94,275.75,19.86
0.8592,134.07,1.4773,813.89,493.85,362.66,271.7,1130.2,5107.61,9997.8,4265.15,279.7,19.1
0.8659,133.99,1.4743,824.16,493.97,362.57,272.13,1106.73,5039.08,10587.83,4332.86,294.85,20.8
0.8706,132.62,1.466,799.27,489.05,367.12,272.56,1147.39,5397.29,11024.94,4561.61,301.4,25.19
0.9003,128.46,1.4602,822.47,494.32,366.98,275.44,1076.92,5041.2,11492.54,4519.16,308.3,27.16
0.934,124.13,1.4654,827,495.48,368.79,277.57,1067.14,4818.3,11763.7,4546.05,325.85,23.72
0.9859,119.85,1.4705,843.41,504.99,370.87,282.02,989.82,4382.56,10621.84,4146.93,317.45,25.4
0.9795,119.76,1.4524,858.42,515,370.7,285.54,911.62,3700.14,9877.94,3623.48,304.25,26.28
0.9807,118.74,1.4716,888.15,521.75,377.04,287.68,916.07,3712.94,9619.3,3652.39,311.5,27.62
0.9878,121.75,1.4578,923.43,532.75,376.8,296.61,815.28,2769.03,9383.29,3336.21,321.05,29.33
0.9884,122.73,1.4624,908.09,526.91,382.06,295.78,885.76,3152.85,8640.48,3442.53,315.25,25.45
0.9935,122.69,1.476,891.64,530.28,384.42,298.76,936.31,3320.32,9215.56,3561.69,317.05,25.58
1.0364,119.94,1.4527,920.2,543.61,384.4,307.21,879.82,2892.63,8578.95,3245.5,341.8,30.73
1.0739,119.94,1.4692,911.94,548.77,387.05,307.1,855.7,2747.83,8339.94,3089.68,369.15,31.6
1.0781,118.21,1.462,931.74,553.95,387.61,309.01,841.15,2547.05,8363.04,2907.11,345.9,33.94
